userid,x,y
1236137,-210,151
1236140,210,-14
1236143,255,1
1236144,-240,166
1236136,-60,1
1236147,-255,196
1236148,-195,31
1236149,30,16
1236141,270,211
1236151,-165,-14
1236152,-150,226
1236153,30,-14
1236150,-165,31
1236146,-15,-29
1236155,-90,-104
1236142,-60,121
1236157,-120,166
1236145,-120,106
1236156,-180,-14
1236160,-135,106
1236162,-45,1
1236158,-45,-74
1236154,30,16
1236165,-135,181
1236166,0,31
1236159,225,-44
1236164,0,-179
1236169,-165,181
1236170,-285,-15
1236173,-165,181
1236167,45,-14
1236174,-225,151
1236172,-135,151
1236175,75,31
1236168,180,-74
1236177,-165,196
1236171,195,91
1236179,-165,136
1236163,-90,16
1236161,-105,61
1236181,105,196
1236178,-15,-29
1236176,0,-74
1236183,-150,196
1236186,-180,196
1236180,-90,166
1236190,-60,76
1236189,-45,61
1236187,-45,151
1236182,-90,61
1236192,-240,136
1236188,-150,202
1236193,-180,91
1236196,-195,61
1236194,-180,151
1236184,15,-44
1236185,-210,196
1236198,-180,-29
1236199,-195,211
1236191,180,121
1236197,-285,181
1236200,-150,226
1236203,-165,-44
1236204,-60,166
1236195,45,196
1236201,-225,181
1236209,60,-209
1236207,-30,151
1236208,-120,196
1236206,-210,211
1236212,-150,106
1236213,-105,181
1236214,-75,61
1236202,-60,226
1236216,30,-29
1236205,-117,61
1236217,15,-29
1236215,45,136
1236218,-120,91
1236210,-165,31
1236220,-150,31
1236211,180,-44
1236222,45,151
1236224,-15,-74
1236223,-90,91
1236226,-120,211
1236229,105,211
1236221,45,46
1236228,-180,91
1236231,-165,151
1236230,-75,-29
1236232,165,-59
1236225,-90,76
1236219,-15,-179
1236235,-15,136
1236234,45,91
1236237,-195,121
1236236,-135,76
1236240,-270,61
1236227,15,181
1236233,-135,166
1236241,-150,91
1236242,-15,16
1236239,60,181
1236244,-15,61
1236243,-270,61
1236248,210,31
1236247,-210,181
1236250,-210,166
1236252,-210,106
1236245,-240,151
1236238,-105,-44
1236254,60,18
1236253,15,-149
1236246,-60,106
1236251,-15,91
1236249,-135,118
1236255,-120,46
1236258,-100,91
1236259,-135,121
1236264,45,16
1236265,240,-29
1236266,-150,106
1236257,60,-104
1236260,30,-164
1236267,45,106
1236262,-60,218
1236268,135,46
1236261,-195,136
1236256,-15,136
1236271,-195,76
1236273,225,31
1236277,-210,151
1236269,-75,46
1236270,90,151
1236276,-105,91
1236272,-15,91
1236278,-15,-115
1236274,-180,121
1236281,-210,166
1236283,-135,106
1236285,-120,1
1236280,-195,-89
1236286,-150,91
1236282,-120,106
1236287,15,-104
1236289,210,61
1236279,15,121
1236275,-45,136
1236284,-75,76
1236291,-195,91
1236288,45,-74
1236292,0,61
1236290,30,226
1236296,120,91
1236298,-255,91
1236295,-120,226
1236300,-135,151
1236297,0,1
1236301,-120,106
1236293,-30,166
1236303,-184,151
1236302,0,-239
1236305,90,136
1236307,-150,196
1236304,-210,136
1236294,75,151
1236308,-150,-104
1236310,-150,196
1236299,-105,121
1236309,60,91
1236306,-135,121
1236314,90,31
1236313,-129,133
1236311,-195,76
1236318,-180,151
1236316,-90,-239
1236319,-60,-14
1236321,-165,166
1236312,-105,-119
1236322,-90,1
1236323,-15,-59
1236320,-90,-59
1236324,180,-14
1236315,-195,136
1236317,120,-74
1236327,-15,-29
1236326,-210,181
1236329,0,106
1236325,45,-32
1236332,-210,181
1236334,-165,46
1236328,-75,181
1236333,-150,91
1236336,30,16
1236331,30,-82
1236337,-45,121
1236335,-120,114
1236340,-165,226
1236330,-120,-29
1236342,-120,46
1236339,240,-59
1236344,135,31
1236338,60,31
1236348,195,16
1236346,-105,271
1236347,-135,76
1236345,-240,166
1236350,-75,31
1236343,-150,166
1236341,60,-119
1236352,-45,166
1236354,-105,-164
1236263,-180,136
1236358,75,106
1236353,-165,-29
1236351,-150,166
1236360,-255,211
1236349,-75,76
1236359,-60,106
1236363,45,16
1236357,-180,16
1236366,-90,76
1236365,-150,196
1236361,0,151
1236362,30,61
1236356,15,106
1236368,0,16
1236369,-135,1
1236355,-180,-134
1236367,-150,1
1236371,-150,166
1236373,-150,226
1236374,-165,-44
1236370,-255,136
1236364,-45,91
1236377,-45,-104
1236379,75,-89
1236378,270,166
1236375,-195,91
1236376,-210,16
1236383,-195,46
1236372,105,-14
1236384,-135,151
1236380,-105,-164
1236387,-180,241
1236382,150,106
1236386,135,31
1236381,-255,166
1236385,15,218
1236389,-180,121
1236391,120,106
1236392,-165,136
1236390,30,181
1236396,-150,-89
1236388,-84,136
1236397,-90,241
1236398,-45,61
1236402,-180,121
1236400,-165,211
1236393,-65,166
1236404,-75,-44
1236399,0,-149
1236394,120,271
1236395,-15,271
1236405,-45,121
1236403,-165,151
1236407,90,121
1236401,-150,-29
1236411,-150,-89
1236406,-180,76
1236413,0,31
1236415,-165,271
1236408,45,16
1236409,135,-59
1236417,-150,166
1236418,-90,151
1236412,-120,101
1236414,-15,166
1236421,-90,16
1236422,75,61
1236416,-120,-14
1236425,-75,-119
1236426,90,106
1236419,-75,91
1236410,15,46
1236420,60,226
1236428,-150,151
1236424,-180,-44
1236429,-45,196
1236423,75,1
1236433,-45,241
1236430,0,106
1236434,285,61
1236435,-90,1
1236437,-75,-14
1236440,0,-74
1236432,-165,181
1236438,-15,31
1236441,-120,136
1236427,-195,1
1236439,-135,136
1236442,150,211
1236431,-180,136
1236436,-38,-29
1236445,30,61
1236444,-240,76
1236448,45,46
1236451,-135,-149
1236446,-120,211
1236453,33,76
1236452,30,121
1236447,90,16
1236449,30,151
1236454,45,-119
1236456,-90,121
1236443,-300,121
1236457,-240,241
1236461,-60,91
1236450,-45,76
1236460,-30,151
1236459,-150,166
1236455,30,46
1236463,-150,61
1236464,210,-29
1236466,-255,85
1236458,-60,-149
1236462,-15,106
1236470,-210,46
1236471,75,106
1236469,-195,226
1236467,-270,61
1236474,-90,-29
1236468,75,61
1236475,-255,226
1236478,-15,76
1236472,-67,46
1236476,-60,-29
1236465,-105,166
1236473,180,-179
1236480,-135,226
1236481,195,16
1236477,-165,196
1236483,-150,166
1236482,-90,181
1236479,-30,-239
1236487,-255,106
1236486,15,76
1236489,-45,-44
1236485,-120,121
1236484,-105,76
1236490,0,-134
1236492,255,1
1236493,-135,76
1236488,-180,196
1236491,-60,166
1236494,-150,241
1236498,-240,136
1236499,-30,-29
1236497,-165,61
1236495,-180,121
1236496,-135,151
1236503,-150,1
1236504,0,-32
1236502,-105,181
1236500,-180,106
1236508,30,31
1236505,90,-119
1236501,-165,166
1236509,-105,136
1236507,-180,106
1236506,-150,31
1236512,75,-74
1236515,-105,-134
1236518,-210,106
1236510,0,118
1236519,15,-209
1236511,-225,196
1236513,-180,-59
1236517,60,91
1236520,-90,-132
1236514,-270,181
1236522,-60,46
1236526,-135,241
1236521,-195,166
1236528,-180,-29
1236525,-75,91
1236529,-135,106
1236524,-225,196
1236516,165,76
1236531,-30,121
1236533,90,46
1236527,-195,151
1236523,0,136
1236536,135,46
1236532,225,1
1236537,-60,106
1236530,-225,76
1236540,-165,181
1236535,75,121
1236542,-285,31
1236534,-75,166
1236544,-45,46
1236538,-225,31
1236541,-120,121
1236539,-90,16
1236543,45,196
1236546,-195,151
1236545,60,31
1236548,-210,-44
1236547,60,-14
1236553,60,31
1236555,-60,211
1236549,-240,121
1236552,-210,106
1236550,-120,18
1236557,-240,151
1236558,-90,-149
1236554,-105,91
1236556,-45,-14
1236560,-165,181
1236562,-135,-134
1236551,-225,181
1236563,-75,-149
1236559,-150,31
1236567,-30,-164
1236561,180,196
1236566,120,271
1236564,-15,76
1236569,-120,76
1236571,-90,-74
1236565,-150,136
1236576,-165,121
1236575,-195,241
1236572,-195,76
1236573,15,-194
1236578,-135,61
1236579,-105,76
1236568,-120,46
1236574,-180,136
1236570,-105,-14
1236582,150,76
1236583,105,136
1236580,0,-44
1236577,-120,91
1236587,75,-14
1236581,15,46
1236588,-120,1
1236591,-180,76
1236585,-120,91
1236589,-34,-74
1236593,-225,166
1236594,-30,31
1236586,-45,121
1236584,-45,151
1236597,210,31
1236598,15,-98
1236596,-270,46
1236592,105,-14
1236595,-30,31
1236601,-210,181
1236602,90,31
1236603,-120,-29
1236606,-195,151
1236607,240,1
1236599,-105,61
1236604,-75,196
1236609,-60,151
1236590,195,-14
1236610,-30,226
1236608,-90,1
1236600,-210,106
1236613,-135,46
1236605,-105,151
1236615,-75,106
1236612,-195,211
1236611,-120,-44
1236618,-120,-29
1236620,-60,-44
1236616,135,-104
1236617,-45,136
1236624,-165,121
1236623,-180,241
1236627,-15,151
1236621,-150,-29
1236628,-30,-44
1236626,60,136
1236629,0,16
1236614,90,31
1236619,-180,61
1236622,-240,136
1236631,-30,76
1236633,-60,91
1236632,-165,91
1236630,15,18
1236638,-105,106
1236637,-120,-14
1236625,-120,76
1236641,-105,196
1236642,-105,181
1236636,-120,121
1236644,0,-29
1236635,-75,16
1236645,-255,106
1236639,-150,121
1236647,-90,76
1236634,-120,136
1236649,-14,121
1236643,-75,-14
1236651,-285,46
1236640,-15,196
1236653,-195,151
1236646,-255,181
1236648,-105,241
1236655,-195,91
1236650,-180,136
1236657,-120,46
1236654,-90,136
1236652,30,91
1236660,-30,1
1236662,-270,106
1236658,-135,-104
1236665,-150,136
1236659,-225,136
1236663,-240,46
1236661,-105,121
1236656,-45,211
1236666,-135,-164
1236668,-240,166
1236664,60,31
1236673,-165,136
1236674,30,1
1236670,-180,166
1236667,200,-14
1236676,-210,76
1236677,-180,151
1236672,45,76
1236680,-270,31
1236681,-150,136
1236669,-75,-29
1236683,120,136
1236678,-105,-14
1236675,15,181
1236684,-90,151
1236682,-60,16
1236686,-75,46
1236679,-150,136
1236689,-15,151
1236687,-60,151
1236671,-135,211
1236691,285,101
1236690,-15,196
1236685,-195,91
1236693,-90,136
1236688,-225,181
1236696,-195,196
1236694,-150,181
1236697,-270,31
1236692,-135,1
1236699,90,196
1236698,-210,196
1236701,-45,31
1236700,-135,106
1236702,120,-104
1236705,-195,76
1236703,-120,1
1236707,-45,76
1236708,90,181
1236710,-15,226
1236706,0,1
1236704,-30,16
1236695,-150,91
1236712,-270,91
1236709,-255,121
1236714,-135,136
1236711,75,136
1236713,240,1
1236718,-105,136
1236720,-45,151
1236723,-195,16
1236716,-90,211
1236724,-150,106
1236715,-285,166
1236725,-150,166
1236722,-167,121
1236721,-195,136
1236717,-240,76
1236719,-120,136
1236729,-165,151
1236727,75,181
1236726,-105,-14
1236730,45,-209
1236734,-195,196
1236728,-165,106
1236738,-180,226
1236733,-195,181
1236740,15,31
1236737,-75,-44
1236736,-195,-104
1236731,30,151
1236742,90,181
1236732,120,196
1236741,60,-119
1236746,-180,-149
1236743,-30,-119
1236739,-135,-14
1236749,-90,166
1236744,-60,31
1236748,-75,136
1236752,-150,-149
1236750,-195,-14
1236745,-90,91
1236755,-180,106
1236758,-90,151
1236754,-34,1
1236747,-135,16
1236753,0,-149
1236756,-120,76
1236759,-285,101
1236751,-195,151
1236757,-45,-164
1236764,-30,-119
1236760,0,136
1236767,-105,-104
1236763,-105,151
1236761,-165,151
1236762,-60,-74
1236769,-30,76
1236768,-195,211
1236770,-30,61
1236766,-165,166
1236765,-240,136
1236773,15,-32
1236775,-90,106
1236778,-60,196
1236774,30,1
1236776,0,91
1236772,225,241
1236780,-45,1
1236777,45,-179
1236735,0,136
1236771,30,-104
1236781,-75,211
1236784,-75,121
1236779,-180,61
1236782,-195,181
1236789,45,61
1236785,-60,91
1236783,-105,256
1236786,150,241
1236788,-75,-59
1236792,-45,1
1236791,-201,-89
1236790,300,-239
1236793,-120,181
1236795,15,166
1236796,-270,121
1236787,285,-29
1236798,165,151
1236794,-225,1
1236799,-240,136
1236801,-30,-59
1236802,-120,136
1236803,45,-29
1236800,-105,68
1236808,105,106
1236806,60,16
1236807,-184,101
1236809,-67,35
1236804,-165,166
1236805,-195,121
1236810,30,181
1236811,30,181
1236813,-113,91
1236815,-60,106
1236812,-135,166
1236818,150,-29
1236814,-180,46
1236820,-195,136
1236819,-135,151
1236816,0,-89
1236817,135,16
1236821,45,-29
1236823,-60,196
1236822,150,-149
1236824,-75,46
1236825,15,196
1236828,45,189
1236827,-90,-59
1236829,120,46
1236830,0,76
1236826,-60,121
1236831,-120,136
1236832,45,31
1236835,-60,181
1236833,-90,181
1236836,-240,76
1236834,-150,211
1236840,-201,241
1236839,-105,91
1236838,300,-299
1236844,-195,31
1236842,-75,16
1236841,255,61
1236837,45,-119
1236847,-165,166
1236845,-180,91
1236843,-75,91
1236846,255,16
1236851,-180,136
1236848,-270,46
1236855,240,-59
1236797,105,271
1236852,-195,61
1236849,30,-29
1236857,-180,121
1236853,-90,181
1236856,-75,166
1236858,-180,211
1236854,-267,136
1236861,120,-29
1236859,-180,121
1236863,-45,-74
1236864,-150,106
1236866,-135,106
1236860,-150,91
1236868,255,241
1236870,15,-74
1236869,-150,76
1236867,120,-44
1236850,-150,181
1236862,45,-134
1236865,270,106
1236873,15,-59
1236874,-210,166
1236871,255,-179
1236879,240,46
1236875,0,-74
1236880,-45,-74
1236882,-135,181
1236877,-45,181
1236885,-150,91
1236884,15,16
1236883,-75,61
1236878,-300,76
1236872,60,241
1236881,75,1
1236887,195,-29
1236888,180,-164
1236886,-90,46
1236876,-180,31
1236893,90,-119
1236894,90,-59
1236890,-30,46
1236889,75,31
1236897,240,121
1236898,-180,151
1236892,-120,76
1236896,-75,-14
1236895,-94,76
1236891,195,-14
1236901,-165,151
1236902,-150,151
1236907,-90,1
1236908,-90,-104
1236904,240,31
1236899,-105,16
1236903,15,136
1236909,90,-119
1236910,-67,31
1236906,135,106
1236900,-120,16
1236914,150,-149
1236915,-90,-14
1236918,-60,91
1236905,-105,106
1236911,-165,106
1236919,285,121
1236912,-90,121
1236920,-90,181
1236923,-45,-104
1236913,15,-29
1236925,-51,68
1236926,-210,196
1236928,105,61
1236929,-134,46
1236922,105,136
1236917,-15,211
1236930,-105,76
1236931,-180,121
1236924,-30,121
1236921,15,31
1236927,-180,202
1236934,-15,-29
1236935,-105,211
1236916,45,76
1236932,90,-89
1236939,-105,-59
1236940,30,181
1236936,-195,76
1236944,-45,1
1236943,-210,196
1236933,-210,121
1236937,30,121
1236938,-240,136
1236946,-30,121
1236947,-255,106
1236942,-30,-74
1236951,-270,211
1236945,60,-74
1236952,-60,-194
1236954,15,-194
1236956,-117,166
1236957,-15,-134
1236941,300,196
1236950,-195,151
1236949,-135,136
1236958,-210,136
1236959,45,286
1236948,135,-14
1236955,-150,1
1236963,45,91
1236964,-150,136
1236967,-45,-104
1236953,60,-74
1236962,300,1
1236968,-240,121
1236961,60,256
1236969,30,-164
1236966,15,211
1236960,-135,76
1236972,-180,121
1236974,-30,106
1236970,-45,-224
1236977,-270,121
1236978,-105,196
1236971,0,-14
1236980,-150,121
1236973,-165,136
1236965,60,211
1236979,-30,-59
1236975,-135,136
1236981,-120,61
1236976,-45,61
1236983,-105,226
1236982,210,31
1236988,-240,170
1236986,15,-104
1236990,135,1
1236989,-165,196
1236987,-165,121
1236984,-225,106
1236985,-150,46
1236992,120,-89
1236995,-90,151
1236994,-75,31
1236993,-180,-44
1236991,0,106
1236999,-120,226
1237000,15,61
1237001,-75,136
1236996,-75,166
1236997,-240,1
1237004,285,31
1237005,-60,76
1237006,-105,166
1237003,-150,61
1236998,-45,-59
1237009,-285,166
1237002,-195,106
1237011,-180,121
1237007,15,91
1237014,-120,151
1237016,15,151
1237012,-180,16
1237018,-240,-299
1237019,-135,61
1237008,-180,-14
1237021,-120,196
1237017,150,-134
1237022,-75,196
1237010,-300,121
1237013,-30,-104
1237020,-210,211
1237024,-255,166
1237026,-180,241
1237015,-195,226
1237030,-105,-104
1237025,-30,-119
1237031,-135,121
1237033,-210,61
1237035,-165,136
1237028,-120,151
1237036,-30,196
1237037,-60,136
1237023,30,226
1237029,-210,121
1237039,-105,31
1237040,210,136
1237034,-135,106
1237032,15,121
1237044,-120,-74
1237038,-60,1
1237043,-15,136
1237027,-105,61
1237047,-45,-29
1237042,-285,16
1237049,-150,121
1237048,-30,-149
1237051,-255,211
1237041,-150,-149
1237045,-75,-119
1237053,0,136
1237046,-195,151
1237055,255,136
1237058,-60,226
1237054,-60,91
1237060,-15,136
1237052,-120,46
1237057,-45,76
1237061,-120,181
1237063,-240,91
1237062,-240,181
1237066,-180,121
1237050,-45,106
1237059,-105,76
1237067,-90,166
1237056,150,-74
1237069,-150,226
1237065,-180,121
1237068,-270,211
1237064,-225,-44
1237072,-135,91
1237074,-75,91
1237075,-165,136
1237078,-105,31
1237071,-120,121
1237079,285,106
1237076,-270,226
1237081,-15,151
1237080,255,166
1237077,-180,61
1237083,-105,106
1237085,-75,121
1237070,-150,76
1237073,210,-104
1237089,-210,91
1237082,-225,-14
1237088,90,271
1237084,-225,121
1237092,-135,121
1237087,-105,-74
1237086,-90,-29
1237094,-210,91
1237096,30,-29
1237091,75,211
1237090,-150,196
1237099,60,-119
1237093,150,-59
1237100,0,151
1237097,-15,166
1237103,-60,181
1237095,-180,16
1237107,30,136
1237105,-255,121
1237098,-135,46
1237109,225,-89
1237101,-240,91
1237102,135,31
1237106,-195,181
1237112,150,-59
1237110,-15,76
1237104,60,-74
1237108,-165,166
1237116,-75,-209
1237111,-105,181
1237120,-135,61
1237117,-167,106
1237113,-60,61
1237114,-15,-59
1237122,15,121
1237119,30,76
1237118,-120,31
1237123,30,181
1237126,-195,16
1237121,-150,226
1237115,-240,121
1237125,-45,241
1237129,-270,106
1237127,-210,136
1237130,-120,76
1237128,-120,46
1237124,-105,61
1237134,-15,-44
1237133,-90,151
1237131,0,61
1237136,15,181
1237135,-60,106
1237139,60,-29
1237137,-15,31
1237142,150,196
1237140,-90,91
1237138,-195,106
1237144,195,-29
1237132,0,-14
1237146,-120,121
1237149,-135,76
1237147,90,-119
1237141,-90,76
1237143,-60,31
1237151,255,-14
1237145,60,136
1237152,-15,1
1237148,-90,76
1237153,60,-59
1237156,-60,151
1237158,255,31
1237159,-135,-74
1237157,-120,181
1237155,-30,1
1237162,-135,136
1237161,30,-89
1237154,285,196
1237150,60,-74
1237160,-195,196
1237163,-150,76
1237167,-270,196
1237166,0,31
1237164,-135,151
1237165,-135,106
1237172,240,-29
1237173,300,-134
1237170,0,151
1237174,-90,166
1237176,-60,181
1237177,-210,226
1237168,-210,226
1237169,-30,181
1237175,60,-164
1237180,-90,121
1237181,-150,16
1237179,-225,-194
1237171,30,-59
1237178,-210,181
1237186,-90,166
1237185,75,-89
1237182,45,91
1237183,-75,166
1237190,-105,121
1237184,-15,136
1237187,-45,196
1237191,-135,196
1237194,75,16
1237189,30,46
1237198,30,121
1237196,-165,136
1237197,-75,151
1237193,-30,1
1237200,-165,211
1237195,120,-74
1237192,-60,121
1237188,-15,106
1237199,-105,106
1237202,-105,106
1237201,-195,241
1237204,-180,1
1237203,60,151
1237205,-225,31
1237206,-60,166
1237209,-105,166
1237211,60,-104
1237215,-60,61
1237208,-180,136
1237210,-195,166
1237212,-120,106
1237216,-165,106
1237207,0,-14
1237217,-135,136
1237213,-60,-14
